iter	RMSE
775	2.822866212e-09
776	2.698630545e-09
777	2.61409403e-09
778	2.585545573e-09
779	2.561024444e-09
780	2.489004681e-09
781	2.416977002e-09
782	2.379311161e-09
783	2.337842359e-09
784	2.301425173e-09
785	2.239158396e-09
786	2.179691174e-09
787	2.153564105e-09
788	2.08976146e-09
789	2.042575748e-09
790	1.981395346e-09
791	1.932740645e-09
792	1.891346104e-09
793	1.860162657e-09
794	1.837789548e-09
795	1.79716067e-09
796	1.767213525e-09
797	1.748560189e-09
798	1.708262514e-09
799	1.694940541e-09
800	1.665413643e-09
801	1.621651978e-09
802	1.605005224e-09
803	1.57426989e-09
804	1.551287552e-09
805	1.529653392e-09
806	1.481208822e-09
807	1.463427246e-09
808	1.433950934e-09
809	1.385754556e-09
810	1.356565302e-09
811	1.329586166e-09
812	1.286258971e-09
813	1.239535165e-09
814	1.224545116e-09
815	1.207132727e-09
816	1.17056114e-09
817	1.132950588e-09
818	1.113307801e-09
819	1.075221395e-09
820	1.055771568e-09
821	1.039420724e-09
822	1.002362721e-09
823	9.846878793e-10
824	9.716297541e-10
825	9.55470872e-10
826	9.300451355e-10
827	9.186446846e-10
828	9.05400541e-10
829	8.797896761e-10
830	8.607904942e-10
831	8.467593497e-10
832	8.342622535e-10
833	8.104624954e-10
834	7.928824507e-10
835	7.767696768e-10
836	7.610771486e-10
837	7.475179725e-10
838	7.330533247e-10
839	7.236631213e-10
840	6.967871605e-10
841	6.904014141e-10
842	6.821165634e-10
843	6.71296406e-10
844	6.440318332e-10
845	6.267000152e-10
846	6.17977451e-10
847	5.988487386e-10
848	5.915296234e-10
849	5.787263255e-10
850	5.641126315e-10
851	5.454615722e-10
852	5.332912045e-10
853	5.175315586e-10
854	5.060424309e-10
855	4.881231253e-10
856	4.829696221e-10
857	4.720826757e-10
858	4.622636596e-10
859	4.511794153e-10
860	4.382114906e-10
861	4.361372416e-10
862	4.283849192e-10
863	4.242056197e-10
864	4.127499905e-10
865	4.0318228e-10
866	3.921507106e-10
867	3.782860843e-10
868	3.722010494e-10
869	3.625850546e-10
870	3.525672323e-10
871	3.454070248e-10
872	3.359465919e-10
873	3.310710916e-10
874	3.169970172e-10
875	3.13737785e-10
876	3.097201364e-10
877	3.064364713e-10
878	3.003496531e-10
879	2.942321775e-10
880	2.893259135e-10
881	2.845269448e-10
882	2.822780592e-10
883	2.805651735e-10
884	2.765672463e-10
885	2.713131436e-10
886	2.685228281e-10
887	2.603549086e-10
888	2.5007229e-10
889	2.419849374e-10
890	2.379365656e-10
891	2.329533229e-10
892	2.241534422e-10
893	2.192882286e-10
894	2.153151569e-10
895	2.131231596e-10
896	2.070380453e-10
897	2.012882501e-10
898	1.942254207e-10
899	1.900961756e-10
900	1.853283758e-10
901	1.808699458e-10
902	1.790053917e-10
903	1.728141369e-10
904	1.695011038e-10
905	1.657361644e-10
906	1.638562266e-10
907	1.618072098e-10
908	1.600117055e-10
909	1.565169147e-10
910	1.539105005e-10
911	1.501300036e-10
912	1.473977835e-10
913	1.442756873e-10
914	1.419260065e-10
915	1.385769493e-10
916	1.356379056e-10
917	1.333527458e-10
918	1.304072012e-10
919	1.29203297e-10
920	1.26882831e-10
921	1.249374801e-10
922	1.224390743e-10
923	1.181267502e-10
924	1.169168608e-10
925	1.132698111e-10
926	1.096424971e-10
927	1.075928958e-10
928	1.046624372e-10
929	1.028170895e-10
930	9.846568054e-11
931	9.577663146e-11
932	9.31544108e-11
933	9.092032017e-11
934	8.917812005e-11
935	8.817887017e-11
936	8.61215343e-11
937	8.379784737e-11
938	8.241028806e-11
939	8.100690068e-11
940	7.920643291e-11
941	7.777777846e-11
942	7.648984269e-11
943	7.410088076e-11
944	7.281807664e-11
945	7.153491685e-11
946	7.00296376e-11
947	6.88452318e-11
948	6.703799971e-11
949	6.62876708e-11
950	6.456831356e-11
951	6.296949426e-11
952	6.198942712e-11
953	6.098689525e-11
954	6.04861103e-11
955	5.878459635e-11
956	5.808842245e-11
957	5.6219891e-11
958	5.551125722e-11
959	5.428186082e-11
960	5.342802468e-11
961	5.241269001e-11
962	5.073549884e-11
963	5.010008105e-11
964	4.89477792e-11
965	4.844122479e-11
966	4.756481206e-11
967	4.704761412e-11
968	4.602897355e-11
969	4.434154062e-11
970	4.33362466e-11
971	4.242168607e-11
972	4.130285465e-11
973	4.037877452e-11
974	3.92114262e-11
975	3.858744776e-11
976	3.812767594e-11
977	3.764374354e-11
978	3.694335161e-11
979	3.63973688e-11
980	3.518731728e-11
981	3.483408249e-11
982	3.365290336e-11
983	3.264789122e-11
984	3.223973858e-11
985	3.115436385e-11
986	3.074338963e-11
987	2.995109417e-11
988	2.933438366e-11
989	2.870775213e-11
990	2.822485572e-11
991	2.709388348e-11
992	2.647044531e-11
993	2.552154929e-11
994	2.510222508e-11
995	2.449307573e-11
996	2.40162583e-11
997	2.355236051e-11
998	2.306508341e-11
999	2.256785457e-11
